go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploggrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploggrpc/v0.20.0/exporters/otlp/otlplog/otlploggrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploggrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploggrpc/v0.20.0/exporters/otlp/otlplog/otlploggrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploghttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploghttp/v0.20.0/exporters/otlp/otlplog/otlploghttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploghttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploghttp/v0.20.0/exporters/otlp/otlplog/otlploghttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetricgrpc/v1.44.0/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetricgrpc/v1.44.0/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.44.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.44.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/v1.44.0/exporters/otlp/otlptrace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/v1.44.0/exporters/otlp/otlptrace/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracegrpc/v1.44.0/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracegrpc/v1.44.0/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.44.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.44.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/prometheus/v0.66.0/exporters/prometheus/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/prometheus/v0.66.0/exporters/prometheus/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdoutlog,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutlog/v0.20.0/exporters/stdout/stdoutlog/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/stdout/stdoutlog,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutlog/v0.20.0/exporters/stdout/stdoutlog/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdoutmetric,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutmetric/v1.44.0/exporters/stdout/stdoutmetric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/stdout/stdoutmetric,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutmetric/v1.44.0/exporters/stdout/stdoutmetric/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdouttrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdouttrace/v1.44.0/exporters/stdout/stdouttrace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/stdout/stdouttrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdouttrace/v1.44.0/exporters/stdout/stdouttrace/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/log,https://github.com/open-telemetry/opentelemetry-go/blob/log/v0.20.0/log/LICENSE,Apache-2.0
go.opentelemetry.io/otel/log,https://github.com/open-telemetry/opentelemetry-go/blob/log/v0.20.0/log/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/metric,https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.45.0/metric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/metric,https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.45.0/metric/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/sdk,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.44.0/sdk/LICENSE,Apache-2.0
go.opentelemetry.io/otel/sdk,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.44.0/sdk/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/sdk/log,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/log/v0.20.0/sdk/log/LICENSE,Apache-2.0
go.opentelemetry.io/otel/sdk/log,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/log/v0.20.0/sdk/log/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/sdk/metric,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.44.0/sdk/metric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/sdk/metric,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.44.0/sdk/metric/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.45.0/trace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.45.0/trace/LICENSE,BSD-3-Clause
go.opentelemetry.io/proto/otlp,https://github.com/open-telemetry/opentelemetry-proto-go/blob/otlp/v1.10.0/otlp/LICENSE,Apache-2.0
go.step.sm/crypto,https://github.com/smallstep/crypto/blob/v0.81.1/LICENSE,Apache-2.0
